<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.03.13	13:55:00	18242.0	18248.2	18240.7	18247.5	377	0	18
2024.03.13	14:00:00	18247.4	18253.5	18242.9	18249.5	542	0	18
2024.03.13	14:05:00	18249.6	18256.4	18246.3	18254.0	497	0	18
2024.03.13	14:10:00	18254.9	18257.3	18250.1	18250.3	481	0	18
2024.03.13	14:15:00	18249.9	18253.8	18249.0	18249.9	413	0	18
2024.03.13	14:20:00	18249.8	18256.9	18249.8	18252.9	457	0	18
2024.03.13	14:25:00	18253.0	18253.5	18244.3	18252.9	492	0	18
2024.03.13	14:30:00	18253.5	18256.8	18249.3	18254.7	423	0	18
2024.03.13	14:35:00	18254.8	18258.2	18252.0	18253.0	406	0	18
2024.03.13	14:40:00	18253.2	18254.5	18244.5	18254.2	484	0	18
2024.03.13	14:45:00	18254.3	18256.3	18251.3	18254.0	350	0	18
2024.03.13	14:50:00	18253.9	18253.9	18239.5	18240.4	562	0	18
2024.03.13	14:55:00	18240.3	18242.0	18232.8	18233.8	609	0	18
2024.03.13	15:00:00	18233.4	18238.9	18221.9	18223.0	725	0	18
2024.03.13	15:05:00	18222.9	18229.9	18222.0	18224.3	582	0	18
2024.03.13	15:10:00	18224.4	18231.3	18217.9	18227.2	569	0	18
2024.03.13	15:15:00	18227.5	18229.0	18216.4	18220.3	490	0	18
2024.03.13	15:20:00	18220.2	18220.9	18209.5	18210.5	543	0	18
2024.03.13	15:25:00	18211.3	18212.3	18197.8	18202.5	733	0	18
2024.03.13	15:30:00	18202.4	18202.4	18185.5	18187.0	803	0	18
2024.03.13	15:35:00	18188.3	18194.8	18186.0	18190.0	715	0	18
2024.03.13	15:40:00	18189.9	18198.7	18184.8	18195.2	715	0	18
2024.03.13	15:45:00	18193.7	18199.8	18192.2	18195.0	630	0	18
2024.03.13	15:50:00	18194.4	18194.4	18185.6	18189.3	665	0	18
2024.03.13	15:55:00	18189.1	18198.8	18186.7	18197.8	617	0	18
2024.03.13	16:00:00	18197.2	18206.2	18190.9	18206.0	648	0	18
2024.03.13	16:05:00	18205.7	18206.3	18198.9	18206.0	525	0	18
2024.03.13	16:10:00	18205.9	18212.1	18203.3	18211.8	499	0	18
2024.03.13	16:15:00	18212.8	18213.4	18205.4	18210.5	610	0	18
2024.03.13	16:20:00	18209.5	18210.1	18202.6	18203.9	614	0	18
2024.03.13	16:25:00	18201.5	18210.6	18196.1	18199.5	992	0	18
2024.03.13	16:30:00	18199.4	18201.4	18155.3	18163.5	5485	0	6
2024.03.13	16:35:00	18163.6	18178.8	18149.6	18162.1	4955	0	6
2024.03.13	16:40:00	18162.0	18167.3	18138.6	18142.5	4967	0	6
2024.03.13	16:45:00	18142.9	18143.5	18107.8	18122.3	4273	0	6
2024.03.13	16:50:00	18122.8	18131.3	18114.6	18116.5	3216	0	6
2024.03.13	16:55:00	18116.9	18133.9	18109.8	18110.8	2921	0	6
2024.03.13	17:00:00	18111.3	18111.3	18075.0	18100.0	3368	0	6
2024.03.13	17:05:00	18099.8	18111.5	18092.0	18109.5	2767	0	6
2024.03.13	17:10:00	18109.6	18130.5	18092.5	18100.0	3005	0	6
2024.03.13	17:15:00	18099.9	18122.7	18095.5	18114.6	2502	0	6
2024.03.13	17:20:00	18114.5	18125.5	18099.8	18116.8	2512	0	6
2024.03.13	17:25:00	18117.3	18124.3	18107.8	18114.0	2207	0	6
2024.03.13	17:30:00	18114.3	18138.1	18110.3	18131.4	2356	0	6
2024.03.13	17:35:00	18132.0	18135.3	18104.6	18118.3	2388	0	6
2024.03.13	17:40:00	18118.0	18153.3	18114.8	18153.3	2705	0	6
2024.03.13	17:45:00	18153.1	18155.9	18122.5	18131.8	2483	0	6
2024.03.13	17:50:00	18132.4	18135.3	18098.5	18110.0	2446	0	6
2024.03.13	17:55:00	18109.5	18109.5	18086.6	18104.5	2457	0	6
2024.03.13	18:00:00	18105.0	18124.1	18096.3	18123.6	2188	0	6
2024.03.13	18:05:00	18123.0	18134.4	18111.4	18131.3	2225	0	6
2024.03.13	18:10:00	18131.5	18137.4	18114.5	18116.3	1952	0	6
2024.03.13	18:15:00	18116.0	18135.5	18113.1	18127.3	1774	0	6
2024.03.13	18:20:00	18127.9	18130.4	18113.1	18115.4	1727	0	6
2024.03.13	18:25:00	18115.3	18122.1	18088.5	18093.3	2110	0	6
2024.03.13	18:30:00	18094.1	18114.4	18085.6	18100.3	2199	0	6
2024.03.13	18:35:00	18100.4	18112.9	18089.1	18090.0	1795	0	6
2024.03.13	18:40:00	18090.1	18093.1	18057.0	18073.8	2611	0	6
2024.03.13	18:45:00	18074.5	18081.0	18064.5	18079.6	2030	0	6
2024.03.13	18:50:00	18079.9	18098.8	18078.0	18098.8	2007	0	6
2024.03.13	18:55:00	18098.4	18113.9	18098.4	18109.6	1994	0	6
2024.03.13	19:00:00	18109.0	18112.4	18095.8	18104.5	1639	0	6
2024.03.13	19:05:00	18104.4	18116.4	18097.6	18100.6	1648	0	6
2024.03.13	19:10:00	18100.5	18114.1	18096.5	18108.3	1344	0	6
2024.03.13	19:15:00	18108.8	18116.9	18106.5	18116.0	1417	0	6
2024.03.13	19:20:00	18116.3	18120.4	18110.3	18116.3	1321	0	6
2024.03.13	19:25:00	18116.0	18124.0	18105.8	18109.8	1393	0	6
2024.03.13	19:30:00	18109.5	18119.3	18094.5	18104.0	1559	0	6
2024.03.13	19:35:00	18104.3	18118.5	18099.4	18115.5	1345	0	6
2024.03.13	19:40:00	18115.3	18128.6	18113.3	18124.8	1543	0	6
2024.03.13	19:45:00	18124.6	18131.5	18123.0	18125.6	1171	0	6
2024.03.13	19:50:00	18125.8	18137.0	18120.6	18126.3	1239	0	6
2024.03.13	19:55:00	18126.0	18132.9	18121.5	18126.5	1166	0	6
2024.03.13	20:00:00	18126.8	18153.2	18126.5	18138.0	2082	0	6
2024.03.13	20:05:00	18137.8	18164.3	18136.9	18154.0	1797	0	6
2024.03.13	20:10:00	18154.3	18166.8	18147.3	18149.5	1428	0	6
2024.03.13	20:15:00	18149.0	18154.5	18128.3	18133.8	1562	0	6
2024.03.13	20:20:00	18135.0	18146.4	18133.6	18143.9	1107	0	6
2024.03.13	20:25:00	18143.8	18160.5	18143.8	18159.8	1295	0	6
2024.03.13	20:30:00	18160.1	18170.8	18139.4	18144.8	1887	0	6
2024.03.13	20:35:00	18145.3	18163.8	18144.5	18152.3	1417	0	6
2024.03.13	20:40:00	18152.4	18159.3	18141.5	18142.3	1324	0	6
2024.03.13	20:45:00	18142.5	18157.3	18140.8	18143.3	1456	0	6
2024.03.13	20:50:00	18143.0	18170.9	18141.3	18168.1	1731	0	6
2024.03.13	20:55:00	18168.3	18172.8	18160.6	18163.0	1658	0	6
2024.03.13	21:00:00	18163.1	18170.4	18153.4	18154.4	1519	0	6
2024.03.13	21:05:00	18154.3	18163.5	18150.0	18150.8	1514	0	6
2024.03.13	21:10:00	18150.9	18161.5	18142.6	18152.0	1554	0	6
2024.03.13	21:15:00	18151.8	18160.4	18147.9	18149.9	1318	0	6
2024.03.13	21:20:00	18149.8	18163.4	18148.6	18158.0	1212	0	6
2024.03.13	21:25:00	18157.9	18166.3	18154.6	18158.8	1273	0	6
2024.03.13	21:30:00	18158.6	18169.4	18158.0	18161.5	1213	0	6
2024.03.13	21:35:00	18161.8	18165.9	18153.0	18160.5	1175	0	6
2024.03.13	21:40:00	18160.4	18175.5	18157.1	18164.3	1573	0	6
2024.03.13	21:45:00	18164.5	18170.4	18157.1	18165.4	1384	0	6
2024.03.13	21:50:00	18165.3	18179.1	18164.5	18166.3	1262	0	6
2024.03.13	21:55:00	18166.0	18171.8	18151.3	18154.6	1479	0	6
2024.03.13	22:00:00	18154.8	18163.8	18152.5	18158.5	1407	0	6
2024.03.13	22:05:00	18158.0	18158.5	18144.0	18153.0	1489	0	6
2024.03.13	22:10:00	18153.3	18156.8	18138.9	18144.8	1319	0	6
2024.03.13	22:15:00	18145.3	18161.6	18142.3	18155.9	1417	0	6
2024.03.13	22:20:00	18156.0	18160.3	18132.4	18133.0	1451	0	6
2024.03.13	22:25:00	18133.4	18144.6	18063.9	18088.5	2899	0	6
2024.03.13	22:30:00	18089.3	18113.0	18081.5	18100.4	2999	0	6
2024.03.13	22:35:00	18100.5	18103.3	18086.5	18095.3	1938	0	6
2024.03.13	22:40:00	18094.5	18116.3	18093.0	18107.3	1705	0	6
2024.03.13	22:45:00	18106.3	18126.3	18095.3	18122.3	1914	0	6
2024.03.13	22:50:00	18117.5	18122.1	18090.5	18109.3	2455	0	6
2024.03.13	22:55:00	18107.6	18108.1	18086.3	18105.6	2852	0	6
2024.03.13	23:00:00	18105.5	18117.6	18100.8	18108.8	948	0	8
2024.03.13	23:05:00	18108.0	18116.4	18108.0	18115.8	553	0	18
2024.03.13	23:10:00	18115.9	18122.8	18114.5	18120.4	373	0	18
2024.03.13	23:15:00	18120.8	18121.8	18115.9	18119.2	335	0	18
2024.03.13	23:20:00	18119.0	18120.7	18117.7	18120.0	191	0	18
2024.03.13	23:25:00	18119.9	18123.6	18119.8	18122.7	247	0	18
2024.03.13	23:30:00	18122.5	18124.7	18122.0	18123.3	336	0	18
2024.03.13	23:35:00	18123.0	18124.6	18121.5	18122.1	201	0	18
2024.03.13	23:40:00	18122.0	18124.5	18121.5	18123.8	182	0	18
2024.03.13	23:45:00	18123.6	18126.5	18121.6	18125.9	183	0	18
2024.03.13	23:50:00	18126.0	18129.5	18125.4	18128.8	182	0	18
2024.03.13	23:55:00	18128.9	18132.7	18128.8	18129.9	200	0	18
2024.03.14	01:00:00	18120.9	18126.2	18118.8	18120.7	259	0	18
2024.03.14	01:05:00	18121.5	18132.8	18119.5	18130.4	280	0	18
2024.03.14	01:10:00	18130.5	18132.6	18124.4	18126.1	216	0	18
2024.03.14	01:15:00	18126.0	18128.8	18124.7	18128.3	131	0	18
2024.03.14	01:20:00	18128.1	18128.5	18122.2	18123.6	195	0	18
2024.03.14	01:25:00	18123.7	18128.3	18123.7	18127.4	175	0	18
2024.03.14	01:30:00	18127.3	18127.5	18121.3	18122.6	143	0	18
2024.03.14	01:35:00	18122.5	18124.9	18121.6	18123.0	149	0	18
2024.03.14	01:40:00	18123.2	18126.9	18122.5	18126.8	147	0	18
2024.03.14	01:45:00	18127.2	18133.6	18126.9	18133.6	156	0	18
2024.03.14	01:50:00	18133.5	18134.0	18128.4	18128.6	161	0	18
2024.03.14	01:55:00	18129.3	18132.6	18128.9	18131.0	117	0	18
2024.03.14	02:00:00	18130.9	18132.0	18130.1	18130.9	148	0	18
2024.03.14	02:05:00	18130.8	18140.5	18130.0	18139.3	219	0	18
2024.03.14	02:10:00	18138.4	18140.1	18136.0	18137.1	215	0	18
2024.03.14	02:15:00	18136.1	18139.7	18135.8	18139.4	137	0	18
2024.03.14	02:20:00	18139.5	18139.7	18138.0	18138.9	113	0	18
2024.03.14	02:25:00	18139.3	18144.1	18138.4	18142.4	184	0	18
2024.03.14	02:30:00	18142.8	18149.0	18142.8	18147.1	288	0	18
2024.03.14	02:35:00	18149.1	18150.5	18147.3	18147.4	208	0	18
2024.03.14	02:40:00	18147.2	18148.5	18145.6	18148.3	136	0	18
2024.03.14	02:45:00	18148.4	18148.5	18145.6	18146.8	117	0	18
2024.03.14	02:50:00	18146.9	18148.4	18145.1	18145.4	170	0	18
2024.03.14	02:55:00	18145.3	18146.5	18145.3	18146.1	107	0	18
2024.03.14	03:00:00	18146.0	18146.0	18136.0	18138.0	409	0	18
2024.03.14	03:05:00	18138.2	18141.9	18138.1	18138.5	253	0	18
2024.03.14	03:10:00	18138.4	18139.5	18136.6	18137.6	202	0	18
2024.03.14	03:15:00	18137.3	18138.6	18134.2	18138.6	162	0	18
2024.03.14	03:20:00	18138.5	18138.8	18131.3	18132.6	188	0	18
2024.03.14	03:25:00	18132.1	18132.4	18127.0	18129.4	293	0	18
2024.03.14	03:30:00	18129.3	18134.1	18129.0	18133.4	237	0	18
2024.03.14	03:35:00	18133.5	18138.7	18133.5	18136.6	179	0	18
2024.03.14	03:40:00	18136.3	18136.6	18133.6	18135.0	100	0	18
2024.03.14	03:45:00	18134.9	18138.3	18133.6	18136.6	183	0	18
2024.03.14	03:50:00	18137.6	18140.9	18137.6	18140.4	160	0	18
2024.03.14	03:55:00	18140.7	18141.8	18140.1	18141.0	183	0	18
2024.03.14	04:00:00	18141.1	18143.2	18140.1	18143.1	194	0	18
2024.03.14	04:05:00	18142.6	18144.9	18142.3	18143.9	188	0	18
2024.03.14	04:10:00	18144.2	18144.6	18134.8	18135.6	285	0	18
2024.03.14	04:15:00	18135.5	18139.5	18134.3	18138.4	379	0	18
2024.03.14	04:20:00	18138.3	18142.1	18135.6	18138.6	314	0	18
2024.03.14	04:25:00	18138.8	18141.8	18136.9	18138.6	274	0	18
2024.03.14	04:30:00	18139.4	18141.6	18137.0	18138.0	357	0	18
2024.03.14	04:35:00	18138.4	18148.4	18137.6	18146.9	491	0	18
2024.03.14	04:40:00	18147.0	18148.8	18143.8	18147.9	393	0	18
2024.03.14	04:45:00	18147.8	18153.8	18147.4	18150.4	520	0	18
2024.03.14	04:50:00	18150.3	18150.4	18148.0	18149.4	264	0	18
2024.03.14	04:55:00	18150.4	18153.4	18149.3	18152.1	160	0	18
2024.03.14	05:00:00	18151.8	18153.6	18146.3	18146.9	266	0	18
2024.03.14	05:05:00	18147.0	18147.9	18143.7	18144.9	272	0	18
2024.03.14	05:10:00	18144.1	18145.8	18143.8	18145.1	223	0	18
2024.03.14	05:15:00	18145.5	18149.1	18145.1	18148.6	264	0	18
2024.03.14	05:20:00	18148.5	18149.5	18144.8	18149.3	259	0	18
2024.03.14	05:25:00	18149.1	18151.4	18148.9	18150.5	181	0	18
2024.03.14	05:30:00	18151.1	18152.4	18149.1	18149.1	169	0	18
2024.03.14	05:35:00	18149.2	18150.4	18148.4	18150.4	121	0	18
2024.03.14	05:40:00	18150.3	18152.4	18150.1	18151.3	136	0	18
2024.03.14	05:45:00	18151.4	18152.3	18150.6	18151.9	133	0	18
2024.03.14	05:50:00	18151.8	18152.0	18149.1	18149.4	173	0	18
2024.03.14	05:55:00	18149.1	18149.1	18144.5	18144.6	130	0	18
2024.03.14	06:00:00	18145.0	18145.6	18142.0	18143.4	270	0	18
2024.03.14	06:05:00	18143.5	18147.9	18142.0	18143.8	246	0	18
2024.03.14	06:10:00	18144.4	18147.1	18143.8	18145.6	210	0	18
2024.03.14	06:15:00	18146.0	18146.0	18140.4	18141.5	202	0	18
2024.03.14	06:20:00	18141.4	18142.9	18141.0	18141.1	130	0	18
2024.03.14	06:25:00	18141.0	18142.9	18140.1	18140.1	110	0	18
2024.03.14	06:30:00	18140.0	18141.5	18138.5	18140.8	185	0	18
2024.03.14	06:35:00	18140.7	18141.4	18136.6	18136.6	248	0	18
2024.03.14	06:40:00	18136.8	18139.4	18136.8	18139.4	214	0	18
2024.03.14	06:45:00	18139.3	18141.3	18137.1	18141.0	216	0	18
2024.03.14	06:50:00	18140.6	18143.4	18140.6	18142.6	209	0	18
2024.03.14	06:55:00	18142.5	18145.5	18142.5	18144.6	125	0	18
2024.03.14	07:00:00	18144.7	18147.6	18143.1	18143.9	136	0	18
2024.03.14	07:05:00	18144.0	18144.9	18142.2	18142.2	84	0	18
2024.03.14	07:10:00	18142.0	18143.8	18141.1	18142.1	124	0	18
2024.03.14	07:15:00	18142.5	18142.6	18139.3	18141.1	198	0	18
2024.03.14	07:20:00	18141.0	18143.6	18141.0	18143.1	81	0	18
2024.03.14	07:25:00	18143.0	18144.2	18141.6	18143.6	157	0	18
2024.03.14	07:30:00	18143.5	18143.7	18141.6	18142.6	141	0	18
2024.03.14	07:35:00	18142.8	18147.5	18141.9	18146.9	151	0	18
2024.03.14	07:40:00	18146.7	18147.4	18145.4	18147.0	98	0	18
2024.03.14	07:45:00	18146.9	18149.6	18146.3	18149.6	139	0	18
2024.03.14	07:50:00	18150.2	18151.7	18149.3	18150.9	131	0	18
2024.03.14	07:55:00	18150.8	18154.0	18150.6	18153.4	152	0	18
2024.03.14	08:00:00	18152.9	18158.6	18152.4	18157.8	265	0	18
2024.03.14	08:05:00	18157.9	18158.6	18156.3	18156.4	227	0	18
2024.03.14	08:10:00	18156.5	18156.8	18152.2	18153.6	199	0	18
2024.03.14	08:15:00	18154.0	18155.4	18149.9	18150.4	159	0	18
2024.03.14	08:20:00	18151.3	18151.8	18148.1	18148.6	276	0	18
2024.03.14	08:25:00	18148.8	18154.1	18148.6	18153.6	222	0	18
2024.03.14	08:30:00	18153.8	18157.5	18152.6	18157.1	342	0	18
2024.03.14	08:35:00	18157.0	18160.2	18155.2	18155.8	271	0	18
2024.03.14	08:40:00	18155.6	18155.9	18152.0	18152.3	242	0	18
2024.03.14	08:45:00	18152.4	18155.4	18151.9	18155.0	146	0	18
2024.03.14	08:50:00	18155.1	18157.6	18154.5	18156.5	195	0	18
2024.03.14	08:55:00	18156.1	18157.9	18155.3	18156.6	212	0	18
2024.03.14	09:00:00	18156.8	18157.2	18151.9	18152.8	277	0	18
2024.03.14	09:05:00	18152.6	18159.0	18152.6	18157.0	175	0	18
2024.03.14	09:10:00	18156.9	18160.8	18155.4	18159.4	264	0	18
2024.03.14	09:15:00	18159.5	18161.8	18156.5	18160.9	254	0	18
2024.03.14	09:20:00	18161.0	18166.9	18161.0	18164.6	260	0	18
2024.03.14	09:25:00	18164.5	18164.9	18156.8	18158.4	291	0	18
2024.03.14	09:30:00	18158.3	18160.0	18156.9	18159.6	208	0	18
2024.03.14	09:35:00	18159.3	18159.3	18152.9	18156.8	164	0	18
2024.03.14	09:40:00	18156.4	18159.9	18155.9	18156.8	160	0	18
2024.03.14	09:45:00	18156.9	18159.2	18154.6	18158.5	144	0	18
2024.03.14	09:50:00	18158.4	18158.4	18153.5	18156.1	200	0	18
2024.03.14	09:55:00	18155.9	18164.2	18154.8	18163.6	217	0	18
2024.03.14	10:00:00	18163.5	18168.0	18150.1	18155.3	473	0	18
2024.03.14	10:05:00	18155.4	18160.3	18154.5	18156.9	309	0	18
2024.03.14	10:10:00	18157.0	18160.9	18148.5	18149.3	305	0	18
2024.03.14	10:15:00	18149.6	18156.9	18148.3	18151.7	283	0	18
2024.03.14	10:20:00	18152.0	18156.0	18149.4	18153.3	275	0	18
2024.03.14	10:25:00	18153.4	18158.8	18151.2	18157.7	313	0	18
2024.03.14	10:30:00	18157.0	18167.4	18156.7	18167.0	472	0	18
2024.03.14	10:35:00	18166.9	18166.9	18160.3	18162.3	367	0	18
2024.03.14	10:40:00	18161.4	18167.7	18159.3	18163.8	252	0	18
2024.03.14	10:45:00	18164.1	18170.4	18164.0	18166.3	259	0	18
2024.03.14	10:50:00	18166.4	18170.4	18165.5	18167.9	318	0	20
2024.03.14	10:55:00	18168.0	18173.5	18166.4	18171.0	317	0	18
2024.03.14	11:00:00	18170.5	18177.9	18169.4	18173.0	631	0	18
2024.03.14	11:05:00	18173.3	18184.1	18168.0	18182.0	789	0	18
2024.03.14	11:10:00	18182.6	18192.6	18182.0	18188.9	642	0	18
2024.03.14	11:15:00	18189.0	18198.4	18184.7	18198.4	626	0	18
2024.03.14	11:20:00	18198.2	18201.0	18190.8	18194.2	637	0	18
2024.03.14	11:25:00	18194.6	18197.6	18186.1	18186.9	651	0	18
2024.03.14	11:30:00	18187.0	18190.3	18179.3	18184.9	692	0	18
2024.03.14	11:35:00	18184.8	18190.9	18184.0	18190.3	529	0	18
2024.03.14	11:40:00	18190.1	18192.5	18176.9	18179.4	549	0	18
2024.03.14	11:45:00	18180.0	18187.3	18176.3	18185.0	506	0	18
2024.03.14	11:50:00	18185.1	18187.3	18182.4	18185.0	453	0	18
2024.03.14	11:55:00	18184.4	18191.3	18181.6	18189.6	524	0	18
2024.03.14	12:00:00	18189.8	18191.3	18184.0	18189.5	473	0	18
2024.03.14	12:05:00	18189.4	18192.4	18185.4	18189.6	320	0	18
2024.03.14	12:10:00	18189.5	18196.3	18185.4	18196.0	414	0	18
2024.03.14	12:15:00	18195.9	18195.9	18183.9	18190.3	480	0	18
2024.03.14	12:20:00	18190.4	18196.8	18190.3	18196.3	381	0	18
2024.03.14	12:25:00	18196.2	18196.4	18188.0	18191.8	430	0	18
2024.03.14	12:30:00	18191.4	18195.3	18190.3	18194.3	371	0	18
2024.03.14	12:35:00	18194.4	18195.5	18190.7	18194.7	294	0	18
2024.03.14	12:40:00	18194.5	18195.4	18191.4	18193.4	330	0	18
2024.03.14	12:45:00	18192.7	18192.7	18184.4	18184.4	382	0	18
2024.03.14	12:50:00	18184.5	18186.6	18179.8	18183.3	392	0	18
2024.03.14	12:55:00	18183.1	18190.9	18181.9	18190.8	345	0	18
2024.03.14	13:00:00	18190.6	18191.5	18184.0	18185.0	416	0	18
2024.03.14	13:05:00	18184.5	18191.5	18184.5	18188.5	325	0	18
2024.03.14	13:10:00	18188.4	18188.9	18182.5	18185.4	328	0	18
2024.03.14	13:15:00	18185.3	18194.8	18184.8	18190.8	314	0	18
2024.03.14	13:20:00	18190.4	18191.2	18186.4	18188.3	284	0	18
2024.03.14	13:25:00	18188.1	18190.9	18186.5	18188.8	279	0	18
2024.03.14	13:30:00	18188.6	18189.1	18185.4	18187.5	286	0	18
2024.03.14	13:35:00	18187.6	18190.4	18184.6	18186.4	316	0	18
2024.03.14	13:40:00	18186.3	18187.4	18178.7	18181.8	394	0	18
2024.03.14	13:45:00	18181.6	18183.3	18175.1	18178.1	362	0	18
2024.03.14	13:50:00	18178.0	18180.1	18174.5	18176.5	337	0	18
2024.03.14	13:55:00	18176.6	18184.1	18175.5	18181.8	364	0	18
2024.03.14	14:00:00	18180.8	18182.9	18168.7	18179.0	539	0	18
2024.03.14	14:05:00	18179.1	18181.0	18175.0	18176.1	345	0	18
2024.03.14	14:10:00	18176.5	18185.2	18176.3	18181.2	401	0	18
2024.03.14	14:15:00	18181.0	18191.4	18180.3	18190.5	382	0	18
2024.03.14	14:20:00	18191.4	18193.8	18187.4	18187.4	536	0	18
2024.03.14	14:25:00	18185.9	18186.4	18176.4	18180.8	436	0	18
2024.03.14	14:30:00	18180.9	18181.3	18170.9	18171.8	461	0	18
2024.03.14	14:35:00	18171.9	18176.8	18168.6	18172.6	516	0	18
2024.03.14	14:40:00	18173.0	18175.9	18171.4	18172.1	320	0	18
2024.03.14	14:45:00	18172.3	18172.9	18166.4	18168.0	352	0	18
2024.03.14	14:50:00	18167.6	18168.9	18163.7	18164.3	390	0	18
2024.03.14	14:55:00	18164.4	18168.3	18162.6	18168.1	357	0	18
2024.03.14	15:00:00	18169.0	18180.3	18167.1	18177.5	650	0	18
2024.03.14	15:05:00	18176.9	18179.5	18172.5	18174.7	433	0	18
2024.03.14	15:10:00	18174.3	18178.6	18173.3	18175.6	385	0	18
2024.03.14	15:15:00	18176.0	18185.5	18175.1	18181.8	431	0	18
2024.03.14	15:20:00	18181.6	18181.8	18173.4	18174.3	479	0	18
2024.03.14	15:25:00	18174.5	18186.0	18169.9	18176.0	663	0	18
2024.03.14	15:30:00	18184.0	18184.2	18124.8	18140.0	3494	0	18
2024.03.14	15:35:00	18140.2	18145.8	18125.7	18145.3	2053	0	18
2024.03.14	15:40:00	18145.0	18168.0	18137.9	18156.4	1925	0	18
2024.03.14	15:45:00	18156.7	18158.8	18145.0	18152.8	1304	0	18
2024.03.14	15:50:00	18152.9	18152.9	18131.7	18149.9	1465	0	18
2024.03.14	15:55:00	18148.5	18153.1	18137.3	18143.5	1167	0	18
2024.03.14	16:00:00	18145.0	18162.4	18137.8	18157.5	1241	0	18
2024.03.14	16:05:00	18158.2	18161.1	18126.0	18131.2	1379	0	18
2024.03.14	16:10:00	18131.8	18137.4	18120.2	18135.0	1075	0	18
2024.03.14	16:15:00	18134.4	18139.0	18128.8	18133.5	819	0	18
2024.03.14	16:20:00	18133.3	18136.4	18116.1	18127.8	1337	0	18
2024.03.14	16:25:00	18131.4	18150.0	18126.5	18147.9	1367	0	18
2024.03.14	16:30:00	18148.6	18157.1	18109.0	18147.8	5086	0	6
2024.03.14	16:35:00	18149.0	18171.0	18134.8	18158.1	4688	0	6
2024.03.14	16:40:00	18158.6	18164.3	18131.8	18136.3	3669	0	6
2024.03.14	16:45:00	18136.6	18145.6	18045.3	18047.6	4629	0	6
2024.03.14	16:50:00	18048.1	18049.6	18002.7	18005.1	4733	0	6
2024.03.14	16:55:00	18006.0	18038.0	18005.1	18011.1	3689	0	6
2024.03.14	17:00:00	18011.3	18024.1	17977.1	18017.6	4044	0	6
2024.03.14	17:05:00	18018.8	18046.6	18014.3	18036.3	3117	0	6
2024.03.14	17:10:00	18035.7	18083.3	18026.3	18082.5	3238	0	6
2024.03.14	17:15:00	18082.3	18086.8	18056.3	18057.3	3015	0	6
2024.03.14	17:20:00	18057.7	18072.1	18046.1	18060.3	2968	0	6
2024.03.14	17:25:00	18059.1	18088.7	18054.6	18086.3	2807	0	6
2024.03.14	17:30:00	18087.6	18113.1	18084.8	18108.6	3022	0	6
2024.03.14	17:35:00	18108.7	18114.7	18081.2	18087.8	2697	0	6
2024.03.14	17:40:00	18088.3	18089.6	18057.1	18063.1	2894	0	6
2024.03.14	17:45:00	18063.7	18088.8	18051.3	18055.3	2698	0	6
2024.03.14	17:50:00	18055.6	18086.1	18051.6	18062.2	2638	0	6
2024.03.14	17:55:00	18061.8	18077.5	18049.3	18072.8	2593	0	6
2024.03.14	18:00:00	18074.2	18107.1	18071.8	18087.8	2768	0	6
2024.03.14	18:05:00	18088.1	18103.1	18067.8	18080.3	2248	0	6
2024.03.14	18:10:00	18080.1	18110.6	18079.8	18091.6	2344	0	6
2024.03.14	18:15:00	18091.7	18101.5	18072.3	18073.8	2155	0	6
2024.03.14	18:20:00	18074.1	18077.8	18038.1	18047.6	2860	0	6
2024.03.14	18:25:00	18048.3	18057.5	18037.6	18052.1	2428	0	6
2024.03.14	18:30:00	18052.3	18060.5	18036.1	18059.3	2469	0	6
2024.03.14	18:35:00	18059.5	18082.3	18052.3	18069.1	2313	0	6
2024.03.14	18:40:00	18069.7	18079.8	18052.3	18055.8	2100	0	6
2024.03.14	18:45:00	18056.1	18078.3	18051.3	18053.8	1906	0	6
2024.03.14	18:50:00	18054.3	18071.7	18046.7	18064.6	1928	0	6
2024.03.14	18:55:00	18063.2	18080.8	18058.8	18074.8	1950	0	6
2024.03.14	19:00:00	18075.0	18086.5	18055.2	18058.6	2091	0	6
2024.03.14	19:05:00	18058.3	18061.1	18018.7	18023.8	2642	0	6
2024.03.14	19:10:00	18024.1	18036.3	18016.0	18025.0	2189	0	6
2024.03.14	19:15:00	18025.8	18036.9	18019.0	18025.8	1807	0	6
2024.03.14	19:20:00	18025.5	18061.1	18024.9	18057.5	1923	0	6
2024.03.14	19:25:00	18057.8	18064.5	18048.0	18056.5	1662	0	6
2024.03.14	19:30:00	18056.6	18072.6	18054.9	18059.8	1832	0	6
2024.03.14	19:35:00	18060.3	18079.8	18059.6	18063.5	1874	0	6
2024.03.14	19:40:00	18062.9	18065.1	18046.7	18049.4	1735	0	6
2024.03.14	19:45:00	18049.3	18060.3	18034.3	18041.8	1752	0	6
2024.03.14	19:50:00	18042.3	18058.5	18038.1	18044.8	1634	0	6
2024.03.14	19:55:00	18044.3	18044.3	18024.1	18027.8	1799	0	6
2024.03.14	20:00:00	18029.5	18033.3	18016.1	18022.3	1618	0	6
2024.03.14	20:05:00	18023.8	18028.8	18015.8	18023.0	1826	0	6
2024.03.14	20:10:00	18023.3	18029.5	18004.3	18013.4	1762	0	6
2024.03.14	20:15:00	18013.5	18015.0	17986.4	17990.3	1968	0	6
